masterid,stationcode,latitude,longitude
201RDW700,201RDW700,37.8843,-122.5709
201RDW710,201RDW710,37.8915,-122.5704
201RDW720,201RDW720,37.9002,-122.578
201RDW780,201RDW780,37.8772,-122.5812
201RDW790,201RDW790,37.8825,-122.5771
201ROD040,201ROD040,37.83904,-122.51644
201ROD050,201ROD050,37.83291,-122.51613
201TVY030,201TVY030,37.84857,-122.54224
201WBB010,201WBB010,37.88671,-122.62655
201WLK010,201WLK010,38.2245,-122.90113
201WLK030,201WLK030,38.24111,-122.90431
201WLK030,201WLK030_SWAMP,38.24111,-122.90431
201WLK050,201WLK050,38.24353,-122.89806
201WLK098,201WLK098,38.215233,-122.864597
201WLK100,201WLK100,38.2145,-122.85794
201WLK120,201WLK120,38.20764,-122.79456
201WLK130,201WLK130,38.20639,-122.76975
201WLK140,201WLK140,38.21192,-122.86006
201WLK150,201WLK150,38.184404,-122.838774
201WLK160,201WLK160,38.17545,-122.82044
201WLK165,201WLK165,38.17221,-122.81526
201WLK170,201WLK170,38.16445,-122.81136
201WLK178,201WLK178,38.163658,-122.783144
201WLK180,201WLK180,38.16175,-122.78033
201WLK190,201WLK190,38.16458,-122.77194
201WLK200,201WLK200,38.15758,-122.78408
201WLK230,201WLK230,38.14342,-122.72472
201WLK240,201WLK240,38.13589,-122.70914
202BUT010,202BUT010,37.25003,-122.39553
202BUT020,202BUT020,37.23395,-122.36719
202BUT030,202BUT030,37.22474,-122.33254
202BUT040,202BUT040,37.24195,-122.31719
202BUT050,202BUT050,37.20607,-122.33483
202BUT480,202BUT480,37.21363,-122.31411
202BUT600,202BUT600,37.2159,-122.30727
202BUT850,202BUT850,37.22664,-122.2412
202DRY010,202DRY010,37.35917,-122.39124
202LAH950,202LAH950,37.38878,-122.28429
202LGC300,202LGC300,37.33100066,-122.2743869
202MIC150,202MIC150,37.45232,-122.39242
202PES050,202PES050,37.258,-122.39492
202PES060,202PES060,37.25449,-122.38314
202PES070,202PES070,37.25164,-122.36999
202PES080,202PES080,37.252,-122.3698
202PES095,202PES095,37.25649,-122.33777
202PES100,202PES100,37.260980000000004,-122.32909
202PES120,202PES120,37.26695,-122.30935
202PES140,202PES140,37.27575,-122.28619
202PES141,202PES141,37.276102,-122.28626
202PES142,202PES142,37.275876,-122.281307
202PES150,202PES150,37.27605,-122.26669
202PES151,202PES151,37.275424,-122.266389
202PES160,202PES160,37.26927,-122.26368
202PES162,202PES162,37.26914,-122.26395
202PES168,202PES168,37.26166,-122.24082
202PES168,202R00214,37.26166,-122.24082
202PES170,202PES170,37.26443,-122.23911
202PES180,202PES180,37.25137,-122.21792
202PES182,202PES182,37.256732,-122.216854
202PES190,202PES190,37.25106,-122.21783
202PES194,202PES194,37.2503,-122.21972
202PES200,202PES200,37.2419,-122.20041
202PES210,202PES210,37.22935,-122.19052
202PES230,202PES230,37.21446,-122.17565
202PES240,202PES240,37.2141,-122.16521
202PIL200,202PIL200,37.47705,-122.41023
202PIL550,202PIL550,37.533502,-122.405093
202PS0134,202PS0134,37.46526,-122.42819
202PS0246,202PS0246,37.46248,-122.3746
202PS0450,202PS0450,37.2682,-122.2587
202R00024,202R00024,37.3250605,-122.2484
202R00072,202R00072,37.5148391,-122.38632
202R00087,202R00087,37.6447,-122.4801
202R00248,202R00248,37.3203,-122.3398
202R00280,202R00280,37.2935,-122.2189
202R00284,202R00284,37.5052,-122.4872
202R00328,202R00328,37.5072,-122.3866
202R00378,202R00378,37.22027124,-122.1632145
202R00440,202R00440,37.4340787,-122.3488956
202R00488,202R00488,37.38057833,-122.3751927
202R00506,202R00506,37.289397460000004,-122.1761948
202R00550,202R00550,37.27879616,-122.2683244
202R00552,202R00552,37.38845619,-122.3134026
202R00584,202R00584,37.4945483,-122.384881
202R00614,202R00614,37.27453774,-122.2875279
202R00908,202R00908,37.6113,-122.4934
202R00972,202R00972,37.5138,-122.4509
202R01308,202R01308,37.4683,-122.4362
202R01356,202R01356,37.57579335,-122.4582652
202R01612,202R01612,37.57727966,-122.4703614
202R02332,202R02332,37.46970177,-122.44087210000001
202R03404,202R03404,37.5821008,-122.4874906
202R03656,202R03656,37.46667217,-122.4229567
202R03880,202R03880,37.38794677,-122.272666
202R03916,202R03916,37.59224546,-122.5037057
202SGR010,202SGR010,37.32583,-122.38583
202SGR022,202SGR022,37.32206,-122.33727
202SGR030,202SGR030,37.38509,-122.32473
202SGR040,202SGR040,37.3112,-122.31595
202SGR060,202SGR060,37.32027,-122.30026
202SGR061,202SGR061,37.320539,-122.300735
202SGR075,202SGR075,37.31512,-122.29048
202SGR076,202SGR076,37.313604,-122.285136
202SGR080,202SGR080,37.31023,-122.27799
202SGR090,202SGR090,37.30991,-122.27739
202SGR100,202SGR100,37.31524,-122.27408
202SGR105,202SGR105,37.33028,-122.270407
202SGR110,202SGR110,37.34591,-122.27425
202SGR120,202SGR120,37.38799,-122.27345
202SGR125,202SGR125,37.296544,-122.258236
202SGR130,202SGR130,37.29775,-122.25393
202SGR150,202SGR150,37.29606,-122.24639
202SPE020,202SPE020,37.587577,-122.496395
202SPE040,202SPE040,37.582104,-122.487496
202SPE050,202SPE050,37.582227,-122.477745
202SPE060,202SPE060,37.58344,-122.47548
202SPE070,202SPE070,37.580556,-122.474463
202SPE080,202SPE080,37.57917288,-122.4741945
202SPE090,202SPE090,37.575,-122.463
202TUN030,202TUN030,37.379402,-122.374837
202TUN040,202TUN040,37.38847,-122.3709
202TUN600,202TUN600,37.39083,-122.36826
203ACM080,203ACM080,37.90404,-122.53903
203ACM100,203ACM100,37.9048,-122.553
203ACM110,203ACM110,37.91075,-122.56094
203ACM120,203ACM120,37.90722,-122.54694
203ACM140,203ACM140,37.92247,-122.556264
203BAX030,203BAX030,37.91828,-122.32587
203BAX045,203BAX045,37.9312,-122.32237
203BAX050,203BAX050,37.93151,-122.32097
203CER010,203CER010,37.89813,-122.30629
203CER020,203CER020,37.89821,-122.3039
203CER040,203CER040,37.898437,-122.299403
203COD020,203COD020,37.88188,-122.30692
203COD030,203COD030,37.882461,-122.303525
203COD080,203COD080,37.88242,-122.28475
203COD120,203COD120,37.88437,-122.26879
203COR060,203COR060,37.96321,-122.5571
203COR080,203COR080,37.95696,-122.57352
203COR090,203COR090,37.9503,-122.573
203COR091,203COR091,37.94784,-122.57324
203COR120,203COR120,37.97537,-122.56216
203COR140,203COR140,37.98307,-122.57186
203COR150,203COR150,37.99051,-122.57658
203COR170,203COR170,38.0159,-122.586
203COR171,203COR171,38.01868,-122.59232
203COR200,203COR200,37.98214,-122.57251
203COR210,203COR210,37.981877,-122.572724
203COR211,203COR211,37.9853,-122.583
203COR260,203COR260,37.980395,-122.593224
203COR290,203COR290,37.982089,-122.620208
203LOB020,203LOB020,37.78827,-122.48393
203PS0070,203PS0070,37.99053,-122.59318
203R00039,203R00039,37.89830117,-122.3008534
203R00295,203R00295,37.8818,-122.3069
203R00983,203R00983,37.8751,-122.2366
203STW010,203STW010,37.8679,-122.2869
203STW030,203STW030,37.87051,-122.26495
203TEM060,203TEM060,37.84671,-122.24824
203TEM090,203TEM090,37.84359,-122.22686
204ADV400,204ADV400,37.629052,-121.75687
204ADV500,204ADV500,37.572568,-121.686658
204AHOACR,204AHOACR,37.46138,-121.76833
204ALA320,204ALA320,37.59352,-121.90051
204ALA382,204ALA382,37.54192,-121.85851
204ALA396,204ALA396,37.52561,-121.84655
204ALA410,204ALA410,37.50866,-121.82924
204ALA500,204ALA500,37.50071,-121.78491
204ALA525,204ALA525,37.49664,-121.76043
204ALP010,204ALP010,37.69708,-121.84964
204ALP020,204ALP020,37.694174,-121.84755
204ALP040,204ALP040,37.69856,-121.81728
204ALP070,204ALP070,37.69961,-121.79886
204ALP075,204ALP075,37.69855,-121.78141
204ALP080,204ALP080,37.69942,-121.77442
204ALP100,204ALP100,37.70739,-121.75325
204ALP105,204ALP105,37.71533,-121.7478
204ALP110,204ALP110,37.70528,-121.75417
204ALP140,204ALP140,37.72175,-121.69658
204ALP145,204ALP145,37.702025,-121.745687
204ALP148,204ALP148,37.69847,-121.73975
204ALP151,204ALP151,37.69425,-121.7329
204AMCADD,204AMCADD,37.4974,-121.7736
204AMO070,204AMO070,37.67672,-121.81452
204AMO100,204AMO100,37.66747,-121.75031
204AMO140,204AMO140,37.640802,-121.716215
204AMO160,204AMO160,37.62683,-121.70485
204AMO180,204AMO180,37.60316,-121.66948
204AMO195,204AMO195,37.526868,-121.554561
204AMO200,204AMO200,37.48213,-121.5324
204ARH090,204ARH090,37.45116,-121.75463
204AVJ020,204AVJ020,37.76253,-122.17539
204AVJ090,204AVJ090,37.75769,-122.1469
204AVJ110,204AVJ110,37.77736,-122.14786
204AVJ130,204AVJ130,37.75314,-122.14926
204BEL005,204BEL005,37.51773,-122.26921
204BEL010,204BEL010,37.517444,-122.275917
204BEL020,204BEL020,37.513833,-122.285556
204BEL030,204BEL030,37.51225,-122.291361
204BEL040,204BEL040,37.508167,-122.301889
204BEL050,204BEL050,37.509194,-122.306861
204CE0116,204CE0116,37.40916,-121.70861
204CE0282,204CE0282,37.84444,-122.12611
204CE0314,204CE0314,37.67861,-122.08555
204CE0516,204CE0516,37.56611,-121.9975
204CE0602,204CE0602,37.82388,-122.20361
204CE0730,204CE0730,37.68,-122.08027
204CLCACR,204CLCACR,37.7177,-122.0544
204COR010,204COR010,37.49560461,-122.2435453
204COR020,204COR020,37.48926963,-122.2483804
204COR025,204COR025,37.487778,-122.249361
204COR030,204COR030,37.475111,-122.261722
204COR040,204COR040,37.476709,-122.261755
204COR050,204COR050,37.473745,-122.270169
204COR060,204COR060,37.473898,-122.279352
204COR070,204COR070,37.473853,-122.288296
204CRW100,204CRW100,37.7150333,-122.0401667
204CRW825,204CRW825,37.7617,-122.0293333
204DW0227,204DW0227,37.579648,-121.765247
204FCA016,204FCA016,37.32865,-121.6745
204IND200,204IND200,37.56223,-121.7982
204INDSAR,204INDSAR,37.56394,-121.7993
204ISL050,204ISL050,37.74169,-122.44293
204LACSAC,204LACSAC,37.56583,-121.78083
204LIO030,204LIO030,37.75957,-122.19562
204LIO080,204LIO080,37.78223,-122.18021
204LIO129,204LIO129,37.79223905,-122.1791208
204LIO130,204LIO130,37.79185,-122.17948
204LME100,204LME100,37.81726,-122.26107
204MRT060,204MRT060,37.70675225,-121.9381455
204MRT070,204MRT070,37.70520422,-121.9410646
204MRT080,204MRT080,37.70500389,-121.9474856
204MRT090,204MRT090,37.70555983,-121.9438301
204MRT100,204MRT100,37.70615804,-121.9504521
204MRT110,204MRT110,37.70854342,-121.9562948
204MRT120,204MRT120,37.70989323,-121.9594607
204MRT130,204MRT130,37.70946807,-121.9594073
204PIL500,204PIL500,37.527106,-122.398947
204PRL020,204PRL020,37.7781,-122.21812
204PRL080,204PRL080,37.80263,-122.19499
204PS0038,204PS0038,37.72699,-122.1726
204PS0094,204PS0094,37.68936,-121.87581
204PS0102,204PS0102,37.69809,-122.02901
204PS0118,204PS0118,37.52935,-122.35939
204PS0294,204PS0294,37.68094,-122.14463
204PS0358,204PS0358,37.69543831,-122.058428
204PS0378,204PS0378,37.53619521,-121.854243
204PS0442,204PS0442,37.5441,-121.8612
204R00047,204R00047,37.6883,-122.0726
204R00063,204R00063,37.7966,-122.19970000000001
204R00068,204R00068,37.6991,-121.8089
204R00084,204R00084,37.7009,-121.9255
204R00100,204R00100,37.6826,-121.8961
204R00180,204R00180,37.5731,-122.3693
204R00189,204R00189,37.3209,-121.6635
204R00191,204R00191,37.6658,-121.8784
204R00200,204R00200,37.5233,-122.3409
204R00232,204R00232,37.4635,-122.2515
204R00244,204R00244,37.4715,-122.2453
204R00253,204R00253,37.37965,-121.68556
204R00292,204R00292,37.6787,-121.9088
204R00303,204R00303,37.6842,-122.0819
204R00319,204R00319,37.7994,-122.2182
204R00327,204R00327,37.6201,-122.1007
204R00334,204R00334,37.6466,-121.7881
204R00340,204R00340,37.7022,-121.9207
204R00356,204R00356,37.6687,-121.9093
204R00367,204R00367,37.6596,-122.0417
204R00383,204R00383,37.6591,-122.1368
204R00388,204R00388,37.80352,-121.89936
204R00391,204R00391,37.5868,-122.0236
204R00436,204R00436,37.5817,-122.3707
204R00447,204R00447,37.6583,-121.861
204R00455,204R00455,37.6468,-122.0393
204R00473,204R00473,37.6705,-121.7611
204R00520,204R00520,37.5122,-122.2912
204R00583,204R00583,37.6191,-122.0593
204R00590,204R00590,37.6421,-121.7818
204R00596,204R00596,37.7006,-121.9033
204R00623,204R00623,37.6946,-122.0448
204R00639,204R00639,37.6814,-122.1443
204R00647,204R00647,37.6097,-122.0175
204R00665,204R00665,37.7014,-121.7617
204R00680,204R00680,37.438,-122.2413
204R00724,204R00724,37.6961,-121.9454
204R00749,204R00749,37.31576534,-121.6493309
204R00751,204R00751,37.8041,-122.1613
204R00807,204R00807,37.6523,-122.422
204R00852,204R00852,37.7197,-121.9134
204R00884,204R00884,37.5778,-122.3851
204R00927,204R00927,37.6952,-122.0567
204R00967,204R00967,37.5685,-122.0593
204R01007,204R01007,37.8127,-122.158
204R01012,204R01012,37.4739,-122.2683
204R01023,204R01023,37.694,-121.859
204R01087,204R01087,37.8137,-122.194
204R01108,204R01108,37.707,-121.927
204R01156,204R01156,37.79739,-121.88987
204R01204,204R01204,37.5571,-122.3538
204R01214,204R01214,37.52544,-121.84633
204R01241,204R01241,37.66246,-121.73843
204R01256,204R01256,37.4545,-122.2505
204R01268,204R01268,37.4682,-122.2328
204R01288,204R01288,37.5235,-122.312
204R01316,204R01316,37.6846,-121.9154
204R01380,204R01380,37.66228,-121.90612
204R01391,204R01391,37.64714,-122.02917
204R01412,204R01412,37.78499125,-121.9229414
204R01415,204R01415,37.58377,-122.03128
204R01433,204R01433,37.7161,-121.7425
204R01448,204R01448,37.43410586,-122.2178581
204R01460,204R01460,37.5768,-122.3681
204R01471,204R01471,37.6922,-121.8689
204R01479,204R01479,37.5823,-122.0652
204R01519,204R01519,37.81545,-122.1162
204R01572,204R01572,37.68797,-121.92701
204R01604,204R01604,37.81911,-121.89583
204R01607,204R01607,37.6261,-122.0502
204R01620,204R01620,37.6977,-121.8999
204R01663,204R01663,37.6541,-121.8101
204R01695,204R01695,37.71801,-122.05452
204R01735,204R01735,37.5756,-122.07083
204R01759,204R01759,37.6641,-122.0556
204R01791,204R01791,37.7066,-121.8787
204R01819,204R01819,37.85234,-122.1264
204R01828,204R01828,37.67882,-121.90781
204R01855,204R01855,37.72886,-122.14906
204R01863,204R01863,37.57516,-122.02027
204R01876,204R01876,37.72061,-121.92118
204R01945,204R01945,37.72049,-121.74225
204R01951,204R01951,37.69392,-122.0722
204R01972,204R01972,37.48400543,-122.2561101
204R02015,204R02015,37.67414,-122.05648
204R02056,204R02056,37.53344251,-122.3018259
204R02068,204R02068,37.74726,-121.9426
204R02095,204R02095,37.68581,-122.10215
204R02116,204R02116,37.69667,-121.81643
204R02132,204R02132,37.70984,-121.9304
204R02175,204R02175,37.68482,-122.10749
204R02183,204R02183,37.56653,-121.9913
204R02228,204R02228,37.56088925,-122.338492
204R02248,204R02248,37.52657636,-122.322689
204R02287,204R02287,37.75497,-122.15366
204R02340,204R02340,37.68855,-121.92361
204R02351,204R02351,37.68475,-122.04335
204R02375,204R02375,37.64306,-122.07861
204R02439,204R02439,37.58765,-122.03926
204R02457,204R02457,37.69629,-121.73696
204R02472,204R02472,37.46515457,-122.2346189
204R02503,204R02503,37.5908,-122.05082
204R02504,204R02504,37.53055077,-122.3491539
204R02527,204R02527,37.66298,-122.07399
204R02548,204R02548,37.49558,-122.24352
204R02596,204R02596,37.68988,-121.89986
204R02611,204R02611,37.45083274,-122.205919
204R02687,204R02687,37.65968,-121.82469
204R02695,204R02695,37.61048,-122.0007
204R02719,204R02719,37.71709,-122.0545
204R02815,204R02815,37.69807,-121.87981
204R02852,204R02852,37.67353,-121.90607
204R02879,204R02879,37.69246,-122.142
204R03015,204R03015,37.58812,-122.07594
204R03135,204R03135,37.80509265,-122.2159025
204R03156,204R03156,37.70791,-121.91698
204R03207,204R03207,37.56927,-122.00867
204R03240,204R03240,37.42732056,-122.2268168
204R03252,204R03252,37.56313208,-122.3275428
204R03272,204R03272,37.53384595,-122.3501818
204R03279,204R03279,37.74948,-122.05766
204R03311,204R03311,37.73423,-122.13423
204R03316,204R03316,37.4811932,-122.2342662
204R03336,204R03336,37.51628415,-122.2786647
204R03439,204R03439,37.64695,-122.04041
204R03455,204R03455,37.68651,-122.14357
204R03463,204R03463,37.58607,-122.03431
204R03481,204R03481,37.71562848,-121.7472085
204R03496,204R03496,37.44774935,-122.234698
204R03508,204R03508,37.59078749,-122.3741828
204R03527,204R03527,37.58366,-122.04992
204R03528,204R03528,37.54791051,-122.3457808
204R03540,204R03540,37.70828,-121.95557
204R03620,204R03620,37.68633,-121.89992
204R03635,204R03635,37.45431,-122.20001
204R03647,204R03647,37.72607,-122.18455
204R03655,204R03655,37.5896,-122.0057
204R03695,204R03695,37.71183,-122.02594
204R03719,204R03719,37.60823,-122.00176
204R03737,204R03737,37.72416,-121.72515
204R03783,204R03783,37.56715,-122.05861
204R03911,204R03911,37.56674,-122.0454
204R03999,204R03999,37.6948,-122.08713
204R04015,204R04015,37.75784,-122.14704
204R04031,204R04031,37.69511,-121.84482
204R04079,204R04079,37.78057,-122.14938
204R04139,204R04139,37.69725,-122.12929
204R04160,204R04160,37.55342,-122.3584
204R04251,204R04251,37.68927,-121.87594
204R04259,204R04259,37.64944,-122.06259
204R04280,204R04280,37.51522181,-122.2823917
204R04428,204R04428,37.47897,-122.26127
204R04480,204R04480,37.6985,-121.82254
204R04600,204R04600,37.43612,-122.21561
204R04675,204R04675,37.70742,-122.04155
204SAU020,204SAU020,37.77884,-122.218402
204SAU030,204SAU030,37.78566,-122.22424
204SAU070,204SAU070,37.80716,-122.21565
204SAU080,204SAU080,37.80791,-122.21563
204SAU090,204SAU090,37.809586,-122.215146
204SAU130,204SAU130,37.81596,-122.20153
204SIN300,204SIN300,37.64035,-121.92492
204SLE030,204SLE030,37.72556,-122.18361
204SLE150,204SLE150,37.80472,-122.11276
204SLE165,204SLE165,37.79072,-122.08718
204SLE170,204SLE170,37.80028,-122.14472
204SLE180,204SLE180,37.80111,-122.14472
204SLE192,204SLE192,37.83058,-122.16634
204SLE208,204SLE208,37.84205,-122.14434
204SLE210,204SLE210,37.84333,-122.14972
204SLE220,204SLE220,37.81833,-122.14583
204SLO020,204SLO020,37.67653381,-122.0612118
204SLO030,204SLO030,37.679582,-122.079507
204SLO060,204SLO060,37.700959,-122.055346
204SLO090,204SLO090,37.73589441,-122.0328505
204SLO100,204SLO100,37.759257,-122.02919
204SMA020,204SMA020,37.57028,-122.31861
204SMA060,204SMA060,37.56213,-122.32884
204SMA080,204SMA080,37.55722,-122.34194
204SMA110,204SMA110,37.53233,-122.35088
204SMA120,204SMA120,37.53258,-122.35121
204SMA140,204SMA140,37.547898000000004,-122.406989
204SMA160,204SMA160,37.57516,-122.42935
204SMA180,204SMA180,37.4878,-122.34309
204SMC600,204SMC600,37.32471,-121.67017
204VAL400,204VAL400,37.47092,-121.66639
204WE0748,204WE0748,37.72768,-122.16887
204WE0984,204WE0984,37.32884,-121.67384
204WRD020,204WRD020,37.666786,-122.066522
204WRD030,204WRD030,37.66573,-122.064159
204WRD040,204WRD040,37.666273,-122.054763
204WRD050,204WRD050,37.665608,-122.047133
204WRD060,204WRD060,37.66435,-122.043403
204WRD070,204WRD070,37.663981,-122.055694
204WRD080,204WRD080,37.66266,-122.048319
204WRD090,204WRD090,37.658644,-122.037082
204Z70005,204Z70005,37.66829072,-121.7513302
204Z70006,204Z70006,37.60452568,-121.8751322
204Z7001T,204Z7001T,37.677835,-121.798383
204Z70023,204Z70023,37.69146239,-121.8979385
204Z70028,204Z70028,37.70850336,-121.9356796
204Z7002T,204Z7002T,37.72256,-121.922612
204Z70049,204Z70049,37.63703969,-121.7741541
204Z70059,204Z70059,37.69823413,-121.827686
204Z70069,204Z70069,37.67307097,-121.7772309
204Z70070,204Z70070,37.62198465,-121.8825382
204Z70084,204Z70084,37.69515572,-121.7282333
204Z70087,204Z70087,37.7059491,-121.917977
204Z70089,204Z70089,37.62092116,-121.7556995
204Z70093,204Z70093,37.68363248,-121.9151854
204Z70100,204Z70100,37.70055972,-121.7720222
204Z70103,204Z70103,37.71137649,-121.8790979
204Z70125,204Z70125,37.65652175,-121.9055796
204Z70135,204Z70135,37.72678747,-121.912182
204Z70151,204Z70151,37.69230617,-121.8624006
204Z70171,204Z70171,37.6962889,-121.8124169
204Z70179,204Z70179,37.71437684,-121.8759725
204Z70180,204Z70180,37.72414901,-121.7245546
204Z70212,204Z70212,37.70212315,-121.7461802
204Z70215,204Z70215,37.68987,-121.875193
204Z70235,204Z70235,37.69651127,-121.8094434
204Z70265,204Z70265,37.68234128,-121.8971305
204Z70280,204Z70280,37.71482841,-121.9414114
205AAG075,205AAG075,37.39043,-121.78352
205AAG075,205R00275,37.39043,-121.78352
205AAG375,205AAG375,37.36018,-121.73719
205AAG375,205R00322,37.36018,-121.73719
205AAG400,205AAG400,37.37189,-121.73289
205ADO030,205ADO030,37.40093265,-122.12436
205ADO040,205ADO040,37.379552,-122.122352
205ADO050,205ADO050,37.361037,-122.125077
205ADO060,205ADO060,37.3475818,-122.1625669
205ALBxxx,205ALBxxx,37.17147,-121.82467
205ALIMCK,205ALIMCK,37.20219,-121.82396
205ALMxxx,205ALMxxx,37.21522,-121.83819
205AVS237,205AVS237,37.42284444,-121.9755333
205AVSHBR,205AVSHBR,37.42960833,-121.9816361
205CAL050,205CAL050,37.315887,-122.016247
205CAL060,205CAL060,37.302882,-122.026062
205CAL070,205CAL070,37.292204,-122.033503
205CAL080,205CAL080,37.27155625,-122.0451499
205CE0132,205CE0132,37.22,-121.98277
205CE0260,205CE0260,37.27555,-121.79888
205CE0356,205CE0356,37.40333,-121.97166
205CE0580,205CE0580,37.19972,-122.01527
205CHAxxx,205CHAxxx,37.17092,-121.79658
205COY060,205COY060,37.3954,-121.91485
205COY080,205COY080,37.37778,-121.89455
205COY085,205COY085,37.36856,-121.88235
205COY090,205COY090,37.370826,-121.876466
205COY100,205COY100,37.37493728,-121.8611223
205COY110,205COY110,37.386877,-121.851255
205COY114,205COY114,37.39007,-121.84377
205COY115,205COY115,37.39053,-121.84213
205COY120,205COY120,37.39380365,-121.8307277
205COY121,205COY121,37.39524,-121.82775
205COY130,205COY130,37.393984,-121.812329
205COY140,205COY140,37.4009,-121.7955
205COY170,205COY170,37.35719,-121.87377
205COY180,205COY180,37.35548,-121.87052
205COY184,205COY184,37.35222,-121.84227
205COY200,205COY200,37.324245,-121.807957
205COY221,205COY221,37.2901558,-121.7660848
205COY223,205COY223,37.28808961,-121.7640516
205COY227,205COY227,37.27933983,-121.7532401
205COY230,205COY230,37.27723803,-121.7488609
205COY240,205COY240,37.33575,-121.86707
205COY250,205COY250,37.32444,-121.85983
205COY280,205COY280,37.31157,-121.84405
205COY330,205COY330,37.29008,-121.81813
205COY350,205COY350,37.265041,-121.794539
205COY360,205COY360,37.2546,-121.7886
205COY375,205COY375,37.2251,-121.7483
205COY395,205COY395,37.2069,-121.723
205COY400,205COY400,37.25923,-121.74318
205COY440,205COY440,37.17762921,-121.6855035
205COY450,205COY450,37.16773,-121.66072
205COY455,205COY455,37.166445,-121.64789
205COY460,205COY460,37.165122,-121.645462
205COY585,205COY585,37.09003,-121.46985
205COY585,205R00289,37.09003,-121.46985
205COY600,205COY600,37.10555,-121.47462
205COY610,205COY610,37.1177,-121.48111
205COY615,205COY615,37.12125,-121.48027
205COY615,205R00097,37.12125,-121.48027
205COY835,205COY835,37.16919424,-121.5081451
205COY835,205R00593,37.16919424,-121.5081451
